region,region_size,prevalent_critical_path,critical_path,count,fraction,config_nodes,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor
11,17,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(4)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),1,0.058823529411764705,2,beegfs,ssd,beegfs,beegfs,beegfs
11,17,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(8),1,0.058823529411764705,2,beegfs,tmpfs,beegfs,beegfs,tmpfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),1,0.05555555555555555,2,beegfs,beegfs,tmpfs,beegfs,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(4)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),1,0.05555555555555555,2,beegfs,ssd,tmpfs,beegfs,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(8),1,0.05555555555555555,2,beegfs,tmpfs,tmpfs,tmpfs,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),1,0.05555555555555555,2,beegfs,tmpfs,tmpfs,tmpfs,tmpfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(12),1,0.05555555555555555,2,beegfs,ssd,ssd,beegfs,ssd
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(8),1,0.05555555555555555,2,beegfs,ssd,ssd,ssd,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),1,0.05555555555555555,2,beegfs,ssd,ssd,ssd,ssd
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(8),1,0.05555555555555555,2,beegfs,beegfs,tmpfs,beegfs,tmpfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(8),1,0.05555555555555555,2,beegfs,beegfs,tmpfs,tmpfs,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),1,0.05555555555555555,2,beegfs,beegfs,tmpfs,tmpfs,tmpfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(12),1,0.05555555555555555,2,beegfs,beegfs,ssd,beegfs,ssd
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(8),1,0.05555555555555555,2,beegfs,beegfs,ssd,ssd,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),1,0.05555555555555555,2,beegfs,beegfs,ssd,ssd,ssd
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),1,0.05555555555555555,2,beegfs,tmpfs,ssd,beegfs,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),1,0.05555555555555555,2,beegfs,ssd,ssd,beegfs,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),1,0.05555555555555555,2,beegfs,beegfs,ssd,beegfs,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),1,0.05555555555555555,2,beegfs,tmpfs,tmpfs,beegfs,beegfs
12,18,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(8),1,0.05555555555555555,2,beegfs,tmpfs,tmpfs,beegfs,tmpfs
